,year_ceremony,category,name,film,oscar,golden_globe,sag,cca
1392,2020,Actor In A Leading Role,Joaquin Phoenix,Joker,Winner,No,No,No
1393,2020,Actor In A Leading Role,Jonathan Pryce,"Two Popes, The",Nominee,No,No,No
1394,2020,Actor In A Supporting Role,Tom Hanks,"Beautiful Day In The Neighborhood, A",Nominee,No,No,No
1395,2020,Actor In A Supporting Role,Anthony Hopkins,"Two Popes, The",Nominee,No,No,No
1396,2020,Actor In A Supporting Role,Al Pacino,"Irishman, The",Nominee,No,No,No
1397,2020,Actor In A Supporting Role,Joe Pesci,"Irishman, The",Nominee,No,No,No
1398,2020,Actor In A Supporting Role,Brad Pitt,Once Upon A Time...In Hollywood,Winner,No,No,No
1399,2020,Actress In A Leading Role,Cynthia Erivo,Harriet,Nominee,No,No,No
1400,2020,Actress In A Leading Role,Scarlett Johansson,Marriage Story,Nominee,No,No,No
1401,2020,Actress In A Leading Role,Saoirse Ronan,Little Women,Nominee,No,No,No
1402,2020,Actress In A Leading Role,Charlize Theron,Bombshell,Nominee,No,No,No
1403,2020,Actress In A Leading Role,Renée Zellweger,Judy,Winner,No,No,No
1404,2020,Actress In A Supporting Role,Kathy Bates,Richard Jewell,Nominee,No,No,No
1405,2020,Actress In A Supporting Role,Laura Dern,Marriage Story,Winner,No,No,No
1406,2020,Actress In A Supporting Role,Scarlett Johansson,Jojo Rabbit,Nominee,No,No,No
1407,2020,Actress In A Supporting Role,Florence Pugh,Little Women,Nominee,No,No,No
1408,2020,Actress In A Supporting Role,Margot Robbie,Bombshell,Nominee,No,No,No
1409,2020,Directing,Martin Scorsese,"Irishman, The",Nominee,No,No,No
1410,2020,Directing,Todd Phillips,Joker,Nominee,No,No,No
1411,2020,Directing,Sam Mendes,1917,Nominee,No,No,No
1412,2020,Directing,Quentin Tarantino,Once Upon A Time...In Hollywood,Nominee,No,No,No
1413,2020,Directing,Bong Joon Ho,Parasite,Winner,No,No,No
1414,2020,International Feature Film,Poland,Corpus Christi,Nominee,No,No,No
1415,2020,International Feature Film,North Macedonia,Honeyland,Nominee,No,No,No
1416,2020,International Feature Film,France,Les Misérables,Nominee,No,No,No
1417,2020,International Feature Film,Spain,Pain And Glory,Nominee,No,No,No
1418,2020,International Feature Film,South Korea,Parasite,Winner,No,No,No
1419,2020,Best Picture,"Peter Chernin, Jenno Topping and James Mangold, Producers",Ford V Ferrari,Nominee,No,No,No
1420,2020,Best Picture,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers","Irishman, The",Nominee,No,No,No
1421,2020,Best Picture,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",Jojo Rabbit,Nominee,No,No,No
1422,2020,Best Picture,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",Joker,Nominee,No,No,No
1423,2020,Best Picture,"Amy Pascal, Producer",Little Women,Nominee,No,No,No
1424,2020,Best Picture,"Noah Baumbach and David Heyman, Producers",Marriage Story,Nominee,No,No,No
1425,2020,Best Picture,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",1917,Nominee,No,No,No
1426,2020,Best Picture,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",Once Upon A Time...In Hollywood,Nominee,No,No,No
1427,2020,Best Picture,"Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,Winner,No,No,No
1428,2020,Writing (Adapted Screenplay),Screenplay by Steven Zaillian,"Irishman, The",Nominee,No,No,No
1429,2020,Writing (Adapted Screenplay),Screenplay by Taika Waititi,Jojo Rabbit,Winner,No,No,No
1430,2020,Writing (Adapted Screenplay),Written by Todd Phillips & Scott Silver,Joker,Nominee,No,No,No
1431,2020,Writing (Adapted Screenplay),Written for the screen by Greta Gerwig,Little Women,Nominee,No,No,No
1432,2020,Writing (Adapted Screenplay),Written by Anthony McCarten,"Two Popes, The",Nominee,No,No,No
1433,2020,Writing (Original Screenplay),Written by Rian Johnson,Knives Out,Nominee,No,No,No
1434,2020,Writing (Original Screenplay),Written by Noah Baumbach,Marriage Story,Nominee,No,No,No
1435,2020,Writing (Original Screenplay),Written by Sam Mendes & Krysty Wilson-Cairns,1917,Nominee,No,No,No
1436,2020,Writing (Original Screenplay),Written by Quentin Tarantino,Once Upon A Time...In Hollywood,Nominee,No,No,No
1437,2020,Writing (Original Screenplay),"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",Parasite,Winner,No,No,No
1438,1990,Actress In A Leading Role - Drama,Michelle Pfeiffer,"Fabulous Baker Boys, The",No,Winner,No,No
1439,1990,Actress In A Leading Role - Drama,Liv Ullmann,"Rose Garden, The",No,Nominee,No,No
1440,1990,Actress In A Leading Role - Drama,Sally Field,Steel Magnolias,No,Nominee,No,No
1441,1990,Actress In A Leading Role - Drama,Jessica Lange,Music Box,No,Nominee,No,No
1442,1990,Actress In A Leading Role - Drama,Andie MacDowell,"Sex, Lies, And Videotape",No,Nominee,No,No
1443,1990,Actor In A Leading Role - Drama,Tom Cruise,Born On The Fourth Of July,No,Winner,No,No
1444,1990,Actor In A Leading Role - Drama,Daniel Day-Lewis,My Left Foot,No,Nominee,No,No
1445,1990,Actor In A Leading Role - Drama,Jack Lemmon,Dad,No,Nominee,No,No
1446,1990,Actor In A Leading Role - Drama,Al Pacino,Sea Of Love,No,Nominee,No,No
1447,1990,Actor In A Leading Role - Drama,Robin Williams,Dead Poets Society,No,Nominee,No,No
1448,1990,Actress In A Leading Role - Musical Or Comedy,Jessica Tandy,Driving Miss Daisy,No,Winner,No,No
1449,1990,Actress In A Leading Role - Musical Or Comedy,Pauline Collins,Shirley Valentine,No,Nominee,No,No
1450,1990,Actress In A Leading Role - Musical Or Comedy,Meg Ryan,When Harry Met Sally,No,Nominee,No,No
1451,1990,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,She-Devil,No,Nominee,No,No
1452,1990,Actress In A Leading Role - Musical Or Comedy,Kathleen Turner,"War Of The Roses, The",No,Nominee,No,No
1453,1990,Actor In A Leading Role - Musical Or Comedy,Morgan Freeman,Driving Miss Daisy,No,Winner,No,No
1454,1990,Actor In A Leading Role - Musical Or Comedy,Jack Nicholson,Batman,No,Nominee,No,No
1455,1990,Actor In A Leading Role - Musical Or Comedy,Billy Crystal,When Harry Met Sally,No,Nominee,No,No
1456,1990,Actor In A Leading Role - Musical Or Comedy,Michael Douglas,"War Of The Roses, The",No,Nominee,No,No
1457,1990,Actor In A Leading Role - Musical Or Comedy,Steve Martin,Parenthood,No,Nominee,No,No
1458,1990,Actress In A Supporting Role,Julia Roberts,Steel Magnolias,No,Winner,No,No
1459,1990,Actress In A Supporting Role,Bridget Fonda,Scandal,No,Nominee,No,No
1460,1990,Actress In A Supporting Role,Brenda Fricker,My Left Foot,No,Nominee,No,No
1461,1990,Actress In A Supporting Role,Laura San Giacomo,"Sex, Lies, And Videotape",No,Nominee,No,No
1462,1990,Actress In A Supporting Role,Dianne Wiest,Parenthood,No,Nominee,No,No
1463,1990,Actor In A Supporting Role,Denzel Washington,Glory,No,Winner,No,No
1464,1990,Actor In A Supporting Role,Bruce Willis,In Country,No,Nominee,No,No
1465,1990,Actor In A Supporting Role,Danny Aiello,Do The Right Thing,No,Nominee,No,No
1466,1990,Actor In A Supporting Role,Marlon Brando,"Dry White Season, A",No,Nominee,No,No
1467,1990,Actor In A Supporting Role,Sean Connery,Indiana Jones And The Last Crusade,No,Nominee,No,No
1468,1990,Actor In A Supporting Role,Ed Harris,Jacknife,No,Nominee,No,No
1469,1990,Directing,Oliver Stone,Born On The Fourth Of July,No,Winner,No,No
1470,1990,Directing,Spike Lee,Do The Right Thing,No,Nominee,No,No
1471,1990,Directing,Rob Reiner,When Harry Met Sally,No,Nominee,No,No
1472,1990,Directing,Peter Weir,Dead Poets Society,No,Nominee,No,No
1473,1990,Directing,Edward Zwick,Glory,No,Nominee,No,No
1474,1990,Writing (Original Screenplay),"Oliver Stone, Ron Kovic",Born On The Fourth Of July,No,Winner,No,No
1475,1990,Writing (Original Screenplay),Tom Schulman,Dead Poets Society,No,Nominee,No,No
1476,1990,Writing (Original Screenplay),Spike Lee,Do The Right Thing,No,Nominee,No,No
1477,1990,Writing (Original Screenplay),Kevin Jarre,Glory,No,Nominee,No,No
1478,1990,Writing (Original Screenplay),Steven Soderbergh,"Sex, Lies, And Videotape",No,Nominee,No,No
1479,1990,Writing (Original Screenplay),Nora Ephron,When Harry Met Sally,No,Nominee,No,No
1480,1991,Actress In A Leading Role - Drama,Kathy Bates,Misery,No,Winner,No,No
1481,1991,Actress In A Leading Role - Drama,Michelle Pfeiffer,"Russia House, The",No,Nominee,No,No
1482,1991,Actress In A Leading Role - Drama,Susan Sarandon,White Palace,No,Nominee,No,No
1483,1991,Actress In A Leading Role - Drama,Joanne Woodward,Mr. & Mrs. Bridge,No,Nominee,No,No
1484,1991,Actress In A Leading Role - Drama,Anjelica Huston,"Grifters, The",No,Nominee,No,No
1485,1991,Actor In A Leading Role - Drama,Jeremy Irons,Reversal Of Fortune,No,Winner,No,No
1486,1991,Actor In A Leading Role - Drama,Kevin Costner,Dances With Wolves,No,Nominee,No,No
1487,1991,Actor In A Leading Role - Drama,Richard Harris,"Field, The",No,Nominee,No,No
1488,1991,Actor In A Leading Role - Drama,Al Pacino,"Godfather Part Iii, The",No,Nominee,No,No
1489,1991,Actor In A Leading Role - Drama,Robin Williams,Awakenings,No,Nominee,No,No
1490,1991,Actress In A Leading Role - Musical Or Comedy,Julia Roberts,Pretty Woman,No,Winner,No,No
1491,1991,Actress In A Leading Role - Musical Or Comedy,Mia Farrow,Alice (1990),No,Nominee,No,No
1492,1991,Actress In A Leading Role - Musical Or Comedy,Andie MacDowell,Green Card,No,Nominee,No,No
1493,1991,Actress In A Leading Role - Musical Or Comedy,Demi Moore,Ghost,No,Nominee,No,No
1494,1991,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,Postcards From The Edge,No,Nominee,No,No
1495,1991,Actor In A Leading Role - Musical Or Comedy,Gérard Depardieu,Green Card,No,Winner,No,No
1496,1991,Actor In A Leading Role - Musical Or Comedy,Patrick Swayze,Ghost,No,Nominee,No,No
1497,1991,Actor In A Leading Role - Musical Or Comedy,Macaulay Culkin,Home Alone,No,Nominee,No,No
1498,1991,Actor In A Leading Role - Musical Or Comedy,Johnny Depp,Edward Scissorhands,No,Nominee,No,No
1499,1991,Actor In A Leading Role - Musical Or Comedy,Richard Gere,Pretty Woman,No,Nominee,No,No
1500,1991,Actress In A Supporting Role,Whoopi Goldberg,Ghost,No,Winner,No,No
1501,1991,Actress In A Supporting Role,Lorraine Bracco,Goodfellas,No,Nominee,No,No
1502,1991,Actress In A Supporting Role,Diane Ladd,Wild At Heart,No,Nominee,No,No
1503,1991,Actress In A Supporting Role,Shirley MacLaine,Postcards From The Edge,No,Nominee,No,No
1504,1991,Actress In A Supporting Role,Mary McDonnell,Dances With Wolves,No,Nominee,No,No
1505,1991,Actress In A Supporting Role,Winona Ryder,Mermaids,No,Nominee,No,No
1506,1991,Actor In A Supporting Role,Bruce Davison,Longtime Companion,No,Winner,No,No
1507,1991,Actor In A Supporting Role,Al Pacino,Dick Tracy,No,Nominee,No,No
1508,1991,Actor In A Supporting Role,Joe Pesci,Goodfellas,No,Nominee,No,No
1509,1991,Actor In A Supporting Role,Armand Assante,Q & A,No,Nominee,No,No
1510,1991,Actor In A Supporting Role,Hector Elizondo,Pretty Woman,No,Nominee,No,No
1511,1991,Actor In A Supporting Role,Andy Garcia,"Godfather Part Iii, The",No,Nominee,No,No
1512,1991,Directing,Kevin Costner,Dances With Wolves,No,Winner,No,No
1513,1991,Directing,Bernardo Bertolucci,"Sheltering Sky, The",No,Nominee,No,No
1514,1991,Directing,Francis Ford Coppola,"Godfather Part Iii, The",No,Nominee,No,No
1515,1991,Directing,Barbet Schroeder,Reversal Of Fortune,No,Nominee,No,No
1516,1991,Directing,Martin Scorsese,Goodfellas,No,Nominee,No,No
1517,1991,Writing (Original Screenplay),Michael Blake,Dances With Wolves,No,Winner,No,No
1518,1991,Writing (Original Screenplay),Barry Levinson,Avalon,No,Nominee,No,No
1519,1991,Writing (Original Screenplay),Francis Ford Coppola,"Godfather Part Iii, The",No,Nominee,No,No
1520,1991,Writing (Original Screenplay),Nicholas Pileggi,Goodfellas,No,Nominee,No,No
1521,1991,Writing (Original Screenplay),Nicholas Kazan,Reversal Of Fortune,No,Nominee,No,No
1522,1992,Actress In A Leading Role - Drama,Jodie Foster,"Silence Of The Lambs, The",No,Winner,No,No
1523,1992,Actress In A Leading Role - Drama,Geena Davis,Thelma & Louise,No,Nominee,No,No
1524,1992,Actress In A Leading Role - Drama,Laura Dern,Rambling Rose,No,Nominee,No,No
1525,1992,Actress In A Leading Role - Drama,Susan Sarandon,Thelma & Louise,No,Nominee,No,No
1526,1992,Actress In A Leading Role - Drama,Annette Bening,Bugsy,No,Nominee,No,No
1527,1992,Actor In A Leading Role - Drama,Nick Nolte,"Prince Of Tides, The",No,Winner,No,No
1528,1992,Actor In A Leading Role - Drama,Warren Beatty,Bugsy,No,Nominee,No,No
1529,1992,Actor In A Leading Role - Drama,Kevin Costner,Jfk,No,Nominee,No,No
1530,1992,Actor In A Leading Role - Drama,Robert De Niro,Cape Fear,No,Nominee,No,No
1531,1992,Actor In A Leading Role - Drama,Anthony Hopkins,"Silence Of The Lambs, The",No,Nominee,No,No
1532,1992,Actress In A Leading Role - Musical Or Comedy,Bette Midler,For The Boys,No,Winner,No,No
1533,1992,Actress In A Leading Role - Musical Or Comedy,Ellen Barkin,Switch,No,Nominee,No,No
1534,1992,Actress In A Leading Role - Musical Or Comedy,Kathy Bates,Fried Green Tomatoes,No,Nominee,No,No
1535,1992,Actress In A Leading Role - Musical Or Comedy,Anjelica Huston,"Addams Family, The",No,Nominee,No,No
1536,1992,Actress In A Leading Role - Musical Or Comedy,Michelle Pfeiffer,Frankie & Johnny,No,Nominee,No,No
1537,1992,Actor In A Leading Role - Musical Or Comedy,Robin Williams,"Fisher King, The",No,Winner,No,No
1538,1992,Actor In A Leading Role - Musical Or Comedy,Billy Crystal,City Slickers,No,Nominee,No,No
1539,1992,Actor In A Leading Role - Musical Or Comedy,Dustin Hoffman,Hook,No,Nominee,No,No
1540,1992,Actor In A Leading Role - Musical Or Comedy,Kevin Kline,Soapdish,No,Nominee,No,No
1541,1992,Actor In A Leading Role - Musical Or Comedy,Jeff Bridges,"Fisher King, The",No,Nominee,No,No
1542,1992,Actress In A Supporting Role,Mercedes Ruehl,"Fisher King, The",No,Winner,No,No
1543,1992,Actress In A Supporting Role,Diane Ladd,Rambling Rose,No,Nominee,No,No
1544,1992,Actress In A Supporting Role,Juliette Lewis,Cape Fear,No,Nominee,No,No
1545,1992,Actress In A Supporting Role,Jessica Tandy,Fried Green Tomatoes,No,Nominee,No,No
1546,1992,Actress In A Supporting Role,Nicole Kidman,Billy Bathgate,No,Nominee,No,No
1547,1992,Actor In A Supporting Role,Jack Palance,City Slickers,No,Winner,No,No
1548,1992,Actor In A Supporting Role,Ned Beatty,Hear My Song,No,Nominee,No,No
1549,1992,Actor In A Supporting Role,John Goodman,Barton Fink,No,Nominee,No,No
1550,1992,Actor In A Supporting Role,Harvey Keitel,Bugsy,No,Nominee,No,No
1551,1992,Actor In A Supporting Role,Ben Kingsley,Bugsy,No,Nominee,No,No
1552,1992,Directing,Oliver Stone,Jfk,No,Winner,No,No
1553,1992,Directing,Jonathan Demme,"Silence Of The Lambs, The",No,Nominee,No,No
1554,1992,Directing,Terry Gilliam,"Fisher King, The",No,Nominee,No,No
1555,1992,Directing,Barry Levinson,Bugsy,No,Nominee,No,No
1556,1992,Directing,Barbra Streisand,"Prince Of Tides, The",No,Nominee,No,No
1557,1992,Writing (Original Screenplay),Callie Khouri,Thelma & Louise,No,Winner,No,No
1558,1992,Writing (Original Screenplay),James Toback,Bugsy,No,Nominee,No,No
1559,1992,Writing (Original Screenplay),Lawrence Kasdan,Grand Canyon,No,Nominee,No,No
1560,1992,Writing (Original Screenplay),Ted Tally,"Silence Of The Lambs, The",No,Nominee,No,No
1561,1992,Writing (Original Screenplay),"Oliver Stone, Zachary Sklar",Jfk,No,Nominee,No,No
1562,1993,Actress In A Leading Role - Drama,Emma Thompson,Howards End,No,Winner,No,No
1563,1993,Actress In A Leading Role - Drama,Mary McDonnell,Passion Fish,No,Nominee,No,No
1564,1993,Actress In A Leading Role - Drama,Michelle Pfeiffer,Love Field,No,Nominee,No,No
1565,1993,Actress In A Leading Role - Drama,Susan Sarandon,Lorenzo'S Oil,No,Nominee,No,No
1566,1993,Actress In A Leading Role - Drama,Sharon Stone,Basic Instinct,No,Nominee,No,No
1567,1993,Actor In A Leading Role - Drama,Al Pacino,Scent Of A Woman,No,Winner,No,No
1568,1993,Actor In A Leading Role - Drama,Tom Cruise,"Few Good Men, A",No,Nominee,No,No
1569,1993,Actor In A Leading Role - Drama,Robert Downey Jr.,Chaplin,No,Nominee,No,No
1570,1993,Actor In A Leading Role - Drama,Jack Nicholson,Hoffa,No,Nominee,No,No
1571,1993,Actor In A Leading Role - Drama,Denzel Washington,Malcolm X,No,Nominee,No,No
1572,1993,Actress In A Leading Role - Musical Or Comedy,Miranda Richardson,Enchanted April,No,Winner,No,No
1573,1993,Actress In A Leading Role - Musical Or Comedy,Geena Davis,"League Of Their Own, A",No,Nominee,No,No
1574,1993,Actress In A Leading Role - Musical Or Comedy,Whoopi Goldberg,Sister Act,No,Nominee,No,No
1575,1993,Actress In A Leading Role - Musical Or Comedy,Shirley MacLaine,Used People,No,Nominee,No,No
1576,1993,Actress In A Leading Role - Musical Or Comedy,Meryl Streep,Death Becomes Her,No,Nominee,No,No
1577,1993,Actor In A Leading Role - Musical Or Comedy,Tim Robbins,"Player, The",No,Winner,No,No
1578,1993,Actor In A Leading Role - Musical Or Comedy,Tim Robbins,Bob Roberts,No,Nominee,No,No
1579,1993,Actor In A Leading Role - Musical Or Comedy,Nicolas Cage,Honeymoon In Vegas,No,Nominee,No,No
1580,1993,Actor In A Leading Role - Musical Or Comedy,Billy Crystal,Mr. Saturday Night,No,Nominee,No,No
1581,1993,Actor In A Leading Role - Musical Or Comedy,Marcello Mastroianni,Used People,No,Nominee,No,No
1582,1993,Actress In A Supporting Role,Joan Plowright,Enchanted April,No,Winner,No,No
1583,1993,Actress In A Supporting Role,Geraldine Chaplin,Chaplin,No,Nominee,No,No
1584,1993,Actress In A Supporting Role,Judy Davis,Husbands And Wives,No,Nominee,No,No
1585,1993,Actress In A Supporting Role,Miranda Richardson,Damage,No,Nominee,No,No
1586,1993,Actress In A Supporting Role,Alfre Woodard,Passion Fish,No,Nominee,No,No
1587,1993,Actor In A Supporting Role,Gene Hackman,Unforgiven,No,Winner,No,No
1588,1993,Actor In A Supporting Role,Jack Nicholson,"Few Good Men, A",No,Nominee,No,No
1589,1993,Actor In A Supporting Role,Chris O'Donnell,Scent Of A Woman,No,Nominee,No,No
1590,1993,Actor In A Supporting Role,Al Pacino,Glengarry Glen Ross,No,Nominee,No,No
1591,1993,Actor In A Supporting Role,David Paymer,Mr. Saturday Night,No,Nominee,No,No
1592,1993,Directing,Clint Eastwood,Unforgiven,No,Winner,No,No
1593,1993,Directing,Robert Altman,"Player, The",No,Nominee,No,No
1594,1993,Directing,James Ivory,Howards End,No,Nominee,No,No
1595,1993,Directing,Robert Redford,"River Runs Through It, A",No,Nominee,No,No
1596,1993,Directing,Rob Reiner,"Few Good Men, A",No,Nominee,No,No
1597,1993,Writing (Original Screenplay),Bo Goldman,Scent Of A Woman,No,Winner,No,No
1598,1993,Writing (Original Screenplay),Aaron Sorkin,"Few Good Men, A",No,Nominee,No,No
1599,1993,Writing (Original Screenplay),Ruth Prawer Jhabvala,Howards End,No,Nominee,No,No
1600,1993,Writing (Original Screenplay),Michael Tolkin,"Player, The",No,Nominee,No,No
1601,1993,Writing (Original Screenplay),David Webb Peoples,Unforgiven,No,Nominee,No,No
1602,1994,Actress In A Leading Role - Drama,Holly Hunter,The Piano,No,Winner,No,No
